"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Ships, boats and floating structures",1789,"Scrap Vessels",178908,"Transportation",17,9951,2019
"Instruments and apparatus",1890,"Optical Fibers",189001,"Instruments",18,1848608,2019
"Instruments and apparatus",1890,"Mirrors and Lenses",189002,"Instruments",18,4882657,2019
"Instruments and apparatus",1890,"Eyewear Frames",189003,"Instruments",18,701926,2019
"Instruments and apparatus",1890,"Eyewear",189004,"Instruments",18,1218160,2019
"Instruments and apparatus",1890,"Binoculars and Telescopes",189005,"Instruments",18,232111,2019
"Instruments and apparatus",1890,"Cameras",189006,"Instruments",18,2371787,2019
"Instruments and apparatus",1890,"Video Cameras",189007,"Instruments",18,6976917,2019
"Instruments and apparatus",1890,"Image Projectors",189008,"Instruments",18,597022,2019
"Instruments and apparatus",1890,"Photocopiers",189009,"Instruments",18,967687,2019
"Instruments and apparatus",1890,"Photo Lab Equipment",189010,"Instruments",18,5197984,2019
"Instruments and apparatus",1890,"Microscopes",189011,"Instruments",18,2135805,2019
"Instruments and apparatus",1890,"Non-optical Microscopes",189012,"Instruments",18,208557,2019
"Instruments and apparatus",1890,"LCDs",189013,"Instruments",18,2336782,2019
"Instruments and apparatus",1890,"Compasses",189014,"Instruments",18,9175623,2019
"Instruments and apparatus",1890,"Surveying Equipment",189015,"Instruments",18,14086132,2019
"Instruments and apparatus",1890,"Balances",189016,"Instruments",18,18586,2019
"Instruments and apparatus",1890,"Drafting Tools",189017,"Instruments",18,994699,2019
"Instruments and apparatus",1890,"Medical Instruments",189018,"Instruments",18,92010692,2019
"Instruments and apparatus",1890,"Therapeutic Appliances",189019,"Instruments",18,370520277,2019
"Instruments and apparatus",1890,"Breathing Appliances",189020,"Instruments",18,8591140,2019
"Instruments and apparatus",1890,"Orthopedic Appliances",189021,"Instruments",18,19099735,2019
"Instruments and apparatus",1890,"X-Ray Equipment",189022,"Instruments",18,6067636,2019
"Instruments and apparatus",1890,"Instructional Models",189023,"Instruments",18,5137050,2019
"Instruments and apparatus",1890,"Tensile Testing Machines",189024,"Instruments",18,3152002,2019
"Instruments and apparatus",1890,"Hydrometers",189025,"Instruments",18,3243506,2019
"Instruments and apparatus",1890,"Gas and Liquid Flow Measuring Instruments",189026,"Instruments",18,6864660,2019
"Instruments and apparatus",1890,"Chemical Analysis Instruments",189027,"Instruments",18,54559861,2019
"Instruments and apparatus",1890,"Utility Meters",189028,"Instruments",18,4328541,2019
"Instruments and apparatus",1890,"Revolution Counters",189029,"Instruments",18,1308770,2019
"Instruments and apparatus",1890,"Oscilloscopes",189030,"Instruments",18,13326720,2019
"Instruments and apparatus",1890,"Other Measuring Instruments",189031,"Instruments",18,34145820,2019
"Instruments and apparatus",1890,"Thermostats",189032,"Instruments",18,13631502,2019
"Instruments and apparatus",1890,"Opto-Electric Instrument Parts",189033,"Instruments",18,1688374,2019
"Clocks and watches",1891,"Precious Metal Watches",189101,"Instruments",18,4647064,2019
"Clocks and watches",1891,"Base Metal Watches",189102,"Instruments",18,1450743,2019
"Clocks and watches",1891,"Clocks with Watch Movements",189103,"Instruments",18,120242,2019
"Clocks and watches",1891,"Dashboard Clocks",189104,"Instruments",18,10348,2019
"Clocks and watches",1891,"Other Clocks",189105,"Instruments",18,104099,2019
"Clocks and watches",1891,"Time Recording Instruments",189106,"Instruments",18,571865,2019
"Clocks and watches",1891,"Time Switches",189107,"Instruments",18,93335,2019
"Clocks and watches",1891,"Watch Movements",189108,"Instruments",18,5474,2019
"Clocks and watches",1891,"Clock Movements",189109,"Instruments",18,19118,2019
"Clocks and watches",1891,"Incomplete Movement Sets",189110,"Instruments",18,100511,2019
"Clocks and watches",1891,"Watch Cases and Parts",189111,"Instruments",18,1581,2019
"Clocks and watches",1891,"Clock Cases and Parts",189112,"Instruments",18,2601.0000000000005,2019
"Clocks and watches",1891,"Watch Straps",189113,"Instruments",18,532720,2019
"Clocks and watches",1891,"Other Clocks and Watches",189114,"Instruments",18,95524,2019
"Musical instruments",1892,"Pianos",189201,"Instruments",18,40192,2019
"Musical instruments",1892,"String Instruments",189202,"Instruments",18,184408,2019
"Musical instruments",1892,"Wind Instruments",189205,"Instruments",18,160064,2019
"Musical instruments",1892,"Percussion",189206,"Instruments",18,37560,2019
"Musical instruments",1892,"Electric Musical Instruments",189207,"Instruments",18,410659,2019
"Musical instruments",1892,"Other Musical Instruments",189208,"Instruments",18,29195,2019
"Musical instruments",1892,"Musical Instrument Parts",189209,"Instruments",18,1830874,2019
"Arms and ammunition",1993,"Military Weapons",199301,"Weapons",19,4280026,2019
"Arms and ammunition",1993,"Handguns",199302,"Weapons",19,408094,2019
"Arms and ammunition",1993,"Other Firearms",199303,"Weapons",19,1294630,2019
"Arms and ammunition",1993,"Spring, Air, and Gas Guns",199304,"Weapons",19,148586.00000000003,2019
"Arms and ammunition",1993,"Weapons Parts and Accessories",199305,"Weapons",19,2229140,2019
"Arms and ammunition",1993,"Explosive Ammunition",199306,"Weapons",19,1460886,2019
"Arms and ammunition",1993,"Bladed Weapons and Accessories",199307,"Weapons",19,15062,2019
"Furniture",2094,"Seats",209401,"Miscellaneous",20,13934473,2019
"Furniture",2094,"Medical Furniture",209402,"Miscellaneous",20,8012601,2019
"Furniture",2094,"Other Furniture",209403,"Miscellaneous",20,26314764,2019
"Furniture",2094,"Mattresses",209404,"Miscellaneous",20,21280689,2019
"Furniture",2094,"Light Fixtures",209405,"Miscellaneous",20,26144195,2019
"Furniture",2094,"Prefabricated Buildings",209406,"Miscellaneous",20,6715788,2019
"Toys and games",2095,"Models and Stuffed Animals",209503,"Miscellaneous",20,4693985,2019
"Toys and games",2095,"Video and Card Games",209504,"Miscellaneous",20,4628548,2019
"Toys and games",2095,"Party Decorations",209505,"Miscellaneous",20,1560960,2019
"Toys and games",2095,"Sports Equipment",209506,"Miscellaneous",20,16796829,2019
"Toys and games",2095,"Fishing and Hunting Equipment",209507,"Miscellaneous",20,2501244,2019
"Toys and games",2095,"Fairground Amusements",209508,"Miscellaneous",20,3183461,2019
"Miscellaneous manufactured articles",2096,"Worked Ivory and Bone",209601,"Miscellaneous",20,178222,2019
"Miscellaneous manufactured articles",2096,"Vegetable and Mineral Carvings",209602,"Miscellaneous",20,312419,2019
"Miscellaneous manufactured articles",2096,"Brooms",209603,"Miscellaneous",20,3215180,2019
"Miscellaneous manufactured articles",2096,"Hand Sifters",209604,"Miscellaneous",20,26587,2019
"Miscellaneous manufactured articles",2096,"Travel Kits",209605,"Miscellaneous",20,798336,2019
"Miscellaneous manufactured articles",2096,"Buttons",209606,"Miscellaneous",20,86048,2019
"Miscellaneous manufactured articles",2096,"Zippers",209607,"Miscellaneous",20,128933,2019
"Miscellaneous manufactured articles",2096,"Pens",209608,"Miscellaneous",20,2869343,2019
"Miscellaneous manufactured articles",2096,"Pencils and Crayons",209609,"Miscellaneous",20,630840,2019
"Miscellaneous manufactured articles",2096,"Chalkboards",209610,"Miscellaneous",20,228347,2019
"Miscellaneous manufactured articles",2096,"Rubber Stamps",209611,"Miscellaneous",20,108318,2019
"Miscellaneous manufactured articles",2096,"Ink Ribbons",209612,"Miscellaneous",20,143505,2019
"Miscellaneous manufactured articles",2096,"Lighters",209613,"Miscellaneous",20,162173,2019
"Miscellaneous manufactured articles",2096,"Smoking Pipes",209614,"Miscellaneous",20,10726,2019
"Miscellaneous manufactured articles",2096,"Combs",209615,"Miscellaneous",20,79875,2019
"Miscellaneous manufactured articles",2096,"Scent Sprays",209616,"Miscellaneous",20,104600,2019
"Miscellaneous manufactured articles",2096,"Vacuum Flask",209617,"Miscellaneous",20,1517957,2019
"Miscellaneous manufactured articles",2096,"Mannequins",209618,"Miscellaneous",20,44816,2019
"Works of art; collectors' pieces and antiques",2197,"Paintings",219701,"Arts and Antiques",21,9012855,2019
"Works of art; collectors' pieces and antiques",2197,"Prints",219702,"Arts and Antiques",21,416824,2019
"Works of art; collectors' pieces and antiques",2197,"Sculptures",219703,"Arts and Antiques",21,12147896,2019
"Works of art; collectors' pieces and antiques",2197,"Revenue Stamps",219704,"Arts and Antiques",21,645853,2019
"Works of art; collectors' pieces and antiques",2197,"Collector's Items",219705,"Arts and Antiques",21,10829378,2019
"Works of art; collectors' pieces and antiques",2197,"Antiques",219706,"Arts and Antiques",21,345617,2019
